444553,360549,Federated Co-operatives Limited,,2019-01-31,444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Natural Resources Canada (NRCan);
444553,360549,Federated Co-operatives Limited,,2019-01-31,444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Senior Technical Advisor,null,Natural Resources Canada (NRCan);
444553,360549,Federated Co-operatives Limited,,2019-01-31,444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Senior Technical Advisor,null,Natural Resources Canada (NRCan),444553,Market Analyst,null,Natural Resources Canada (NRCan);
444553,360549,Federated Co-operatives Limited,,2019-01-31,444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Senior Technical Advisor,null,Natural Resources Canada (NRCan),444553,Market Analyst,null,Natural Resources Canada (NRCan),444553,Policy Analyst,null,Natural Resources Canada (NRCan);
444553,360549,Federated Co-operatives Limited,,2019-01-31,444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Natural Resources Canada (NRCan),444553,Senior Technical Advisor,null,Natural Resources Canada (NRCan),444553,Market Analyst,null,Natural Resources Canada (NRCan),444553,Policy Analyst,null,Natural Resources Canada (NRCan),444553,Deputy Director,null,Agriculture and Agri-Food Canada (AAFC);
446620,360549,Federated Co-operatives Limited,,2019-02-01,446620,Assistant Deputy Minister,null,Western Economic Diversification Canada (WD);
446621,360549,Federated Co-operatives Limited,,2019-02-01,446621,Assistant Deputy Minister,null,Natural Resources Canada (NRCan);
446624,360549,Federated Co-operatives Limited,,2019-02-01,446624,Senior Policy Advisor,null,Environment and Climate Change Canada (ECCC);
446625,360549,Federated Co-operatives Limited,,2019-02-01,446625,Policy and Regional Adivsor,null,Natural Resources Canada (NRCan);
446626,360549,Federated Co-operatives Limited,,2019-02-06,446626,Director,null,Finance Canada (FIN);
446626,360549,Federated Co-operatives Limited,,2019-02-06,446626,Director,null,Finance Canada (FIN),446626,Tax Policy Officer,null,Canada Revenue Agency (CRA);
446627,360549,Federated Co-operatives Limited,,2019-02-15,446627,Senior Policy Advisor,null,Environment and Climate Change Canada (ECCC);
446629,360549,Federated Co-operatives Limited,,2019-02-12,446629,Special Assistant,null,Public Safety Canada (PS);
446630,360549,Federated Co-operatives Limited,,2019-02-20,446630,Director of Policy,null,Canada Revenue Agency (CRA);
446631,360549,Federated Co-operatives Limited,,2019-02-26,446631,Director of Policy,null,Canada Revenue Agency (CRA);
448950,360549,Federated Co-operatives Limited,,2019-03-04,448950,Executive Officer to the Deputy Minister,null,Western Economic Diversification Canada (WD);
"451385,360549,Federated Co-operatives Limited,,2019-04-16,451385,""Special Assistant, Regional Affairs, Regina"",null,Public Services and Procurement Canada (PSPC)";
454774,360549,Federated Co-operatives Limited,,2019-05-06,454774,Member of Parliament,null,House of Commons;
454774,360549,Federated Co-operatives Limited,,2019-05-06,454774,Member of Parliament,null,House of Commons,454774,Member of Parliament,null,House of Commons;
454774,360549,Federated Co-operatives Limited,,2019-05-06,454774,Member of Parliament,null,House of Commons,454774,Member of Parliament,null,House of Commons,454774,Member of Parliament,null,House of Commons;
454827,360549,Federated Co-operatives Limited,,2019-05-14,454827,Executive Director,null,Environment and Climate Change Canada (ECCC);
454829,360549,Federated Co-operatives Limited,,2019-05-10,454829,Senior Policy Advisor,null,Environment and Climate Change Canada (ECCC);
454831,360549,Federated Co-operatives Limited,,2019-05-10,454831,Assistant Secretary,null,Treasury Board Of Canada Secretariat (TBS);
454833,360549,Federated Co-operatives Limited,,2019-05-10,454833,Director,null,Environment and Climate Change Canada (ECCC);
454834,360549,Federated Co-operatives Limited,,2019-05-10,454834,Member of Parliament,null,House of Commons;
456953,360549,Federated Co-operatives Limited,,2019-06-19,456953,Executive Director,null,Environment and Climate Change Canada (ECCC);
456953,360549,Federated Co-operatives Limited,,2019-06-19,456953,Executive Director,null,Environment and Climate Change Canada (ECCC),456953,Manager,null,Environment and Climate Change Canada (ECCC);
457175,360549,Federated Co-operatives Limited,,2019-06-20,457175,Senior Policy Advisor,null,Environment and Climate Change Canada (ECCC);
422573,244722,The Pollution Probe Foundation,,2018-02-15,422573,Principal Secretary,null,Prime Minister's Office (PMO);
"419109,360618,NextEra Canada Development LP,,2018-01-25,419109,""Special Assistant, Communications (Quebec Region)"",null,Indigenous and Northern Affairs Canada";
"419109,360618,NextEra Canada Development LP,,2018-01-25,419109,""Special Assistant, Communications (Quebec Region)"",null,Indigenous and Northern Affairs Canada,419109,Senior Advisor,null,Indigenous and Northern Affairs Canada";
422173,360618,NextEra Canada Development LP,,2018-02-12,422173,Regional Director General,null,Indigenous and Northern Affairs Canada;
417721,360579,Canadian Nuclear Laboratories,Laboratoires NuclǸaires Canadiens,2017-12-07,417721,Quebec Regional Desk,null,Prime Minister's Office (PMO);
417721,360579,Canadian Nuclear Laboratories,Laboratoires NuclǸaires Canadiens,2017-12-07,417721,Quebec Regional Desk,null,Prime Minister's Office (PMO),417721,Ontario Regional Desk,null,Prime Minister's Office (PMO);
417721,360579,Canadian Nuclear Laboratories,Laboratoires NuclǸaires Canadiens,2017-12-07,417721,Quebec Regional Desk,null,Prime Minister's Office (PMO),417721,Ontario Regional Desk,null,Prime Minister's Office (PMO),417721,Ontario Regional Desk,null,Prime Minister's Office (PMO);
440584,357381,Co-operatives & Mutuals Canada,CoopǸratives et mutuelles Canada,2018-11-29,440584,Senator,null,Senate of Canada;
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons;
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan);
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan);
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Special Assistant,null,Senate of Canada;
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Special Assistant,null,Senate of Canada,466153,Director of Parliamentary Affairs,null,Senate of Canada;
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Special Assistant,null,Senate of Canada,466153,Director of Parliamentary Affairs,null,Senate of Canada,466153,Officer,null,Western Economic Diversification Canada (WD);
466153,360688,Alberta's Industrial Heartland Association,,2020-01-14,466153,MP - Sturgeon River - Parkland,null,House of Commons,466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Assistant Deputy Minister,null,Natural Resources Canada (NRCan),466153,Special Assistant,null,Senate of Canada,466153,Director of Parliamentary Affairs,null,Senate of Canada,466153,Officer,null,Western Economic Diversification Canada (WD),466153,Officer,null,Western Economic Diversification Canada (WD);
466155,360688,Alberta's Industrial Heartland Association,,2020-02-25,466155,Senator,null,Senate of Canada;
466155,360688,Alberta's Industrial Heartland Association,,2020-02-25,466155,Senator,null,Senate of Canada,466155,Director of Parliamentary Affairs,null,Senate of Canada;
466158,360688,Alberta's Industrial Heartland Association,,2020-02-11,466158,Special Assistant,null,Public Services and Procurement Canada (PSPC);
466158,360688,Alberta's Industrial Heartland Association,,2020-02-11,466158,Special Assistant,null,Public Services and Procurement Canada (PSPC),466158,Regional Affairs Manager,null,Public Services and Procurement Canada (PSPC);
466158,360688,Alberta's Industrial Heartland Association,,2020-02-11,466158,Special Assistant,null,Public Services and Procurement Canada (PSPC),466158,Regional Affairs Manager,null,Public Services and Procurement Canada (PSPC),466158,Regional Advisor,null,Prime Minister's Office (PMO);
466158,360688,Alberta's Industrial Heartland Association,,2020-02-11,466158,Special Assistant,null,Public Services and Procurement Canada (PSPC),466158,Regional Affairs Manager,null,Public Services and Procurement Canada (PSPC),466158,Regional Advisor,null,Prime Minister's Office (PMO),466158,Senior Advisor,null,House of Commons;
468315,360688,Alberta's Industrial Heartland Association,,2020-02-10,468315,MP - Strathcona County,null,House of Commons;
419105,360708,Toyota Canada Inc. (through Casacom),Toyota Canada Inc. (via Casacom),2018-01-12,419105,Policy Advisor,null,Transport Canada (TC);
426062,360708,Toyota Canada Inc. (through Casacom),Toyota Canada Inc. (via Casacom),2018-04-23,426062,Policy Advisor,null,Transport Canada (TC);
426062,360708,Toyota Canada Inc. (through Casacom),Toyota Canada Inc. (via Casacom),2018-04-23,426062,Policy Advisor,null,Transport Canada (TC),426062,Director of Policy,null,Transport Canada (TC);
432092,360708,Toyota Canada Inc. (through Casacom),Toyota Canada Inc. (via Casacom),2018-07-04,432092,Policy Advisor,null,Transport Canada (TC);
"411552,360592,Concrete Atlantic,Beton Atlantique,2017-10-17,411552,""MP St. John, NB Rothesay, NB"",null,House of Commons";
"411552,360592,Concrete Atlantic,Beton Atlantique,2017-10-17,411552,""MP St. John, NB Rothesay, NB"",null,House of Commons,411552,Environment Critic for Opposition party,null,House of Commons";
"411552,360592,Concrete Atlantic,Beton Atlantique,2017-10-17,411552,""MP St. John, NB Rothesay, NB"",null,House of Commons,411552,Environment Critic for Opposition party,null,House of Commons,411552,MP Avalon NL,null,House of Commons";
"411552,360592,Concrete Atlantic,Beton Atlantique,2017-10-17,411552,""MP St. John, NB Rothesay, NB"",null,House of Commons,411552,Environment Critic for Opposition party,null,House of Commons,411552,MP Avalon NL,null,House of Commons,411552,MP for Labrador,null,House of Commons";
"412446,360796,Agrisoma Biosciences Inc.,,2017-10-16,412446,""MP, Pariiamentary Secretary to Minister Lawrence MacAulay"",null,House of Commons";
"412446,360796,Agrisoma Biosciences Inc.,,2017-10-16,412446,""MP, Pariiamentary Secretary to Minister Lawrence MacAulay"",null,House of Commons,412446,""Policy Advisor, Assistant to the Parliamentary Secretary"",null,Agriculture and Agri-Food Canada (AAFC)";
412448,360796,Agrisoma Biosciences Inc.,,2017-10-25,412448,Policy Advisor,null,Agriculture and Agri-Food Canada (AAFC);
"417788,360796,Agrisoma Biosciences Inc.,,2017-12-12,417788,""Member of Parliament for North Vancouver, Parliamentary Secretary to Hon. Catherine McKenna"",null,House of Commons";
"412992,360833,Nsolv Corporation,,2017-10-26,412992,""Senior Policy Advisor, Climate"",null,Environment and Climate Change Canada (ECCC)";
"412992,360833,Nsolv Corporation,,2017-10-26,412992,""Senior Policy Advisor, Climate"",null,Environment and Climate Change Canada (ECCC),412992,Chief of Staff,null,Environment and Climate Change Canada (ECCC)";
"412992,360833,Nsolv Corporation,,2017-10-26,412992,""Senior Policy Advisor, Climate"",null,Environment and Climate Change Canada (ECCC),412992,Chief of Staff,null,Environment and Climate Change Canada (ECCC),412992,Senior Policy Advisor,null,Natural Resources Canada (NRCan)";
"412992,360833,Nsolv Corporation,,2017-10-26,412992,""Senior Policy Advisor, Climate"",null,Environment and Climate Change Canada (ECCC),412992,Chief of Staff,null,Environment and Climate Change Canada (ECCC),412992,Senior Policy Advisor,null,Natural Resources Canada (NRCan),412992,Senior Policy Advisor,null,""Innovation, Science and Economic Development Canada (ISED)""";
"411781,344911,Evidence for Democracy,Evidence pour la democratie,2017-09-28,411781,Director of Policy,null,""Innovation, Science and Economic Development Canada (ISED)""";
411782,344911,Evidence for Democracy,Evidence pour la democratie,2017-10-02,411782,Senior Policy Analyst,null,Environment and Climate Change Canada (ECCC);
"411783,344911,Evidence for Democracy,Evidence pour la democratie,2017-10-13,411783,Assistant Deputy Minister,null,""Innovation, Science and Economic Development Canada (ISED)""";
411784,344911,Evidence for Democracy,Evidence pour la democratie,2017-10-13,411784,Special Assistant,null,Prime Minister's Office (PMO);
411786,344911,Evidence for Democracy,Evidence pour la democratie,2017-10-18,411786,Member of Parliament,null,House of Commons;
411787,344911,Evidence for Democracy,Evidence pour la democratie,2017-11-07,411787,Member of Parliament,null,House of Commons;
415453,344911,Evidence for Democracy,Evidence pour la democratie,2017-11-30,415453,Senior Policy Analyst,null,Environment and Climate Change Canada (ECCC);
415456,344911,Evidence for Democracy,Evidence pour la democratie,2017-12-12,415456,Member of Parliament,null,House of Commons;
"416775,344911,Evidence for Democracy,Evidence pour la democratie,2017-12-15,416775,Director of Policy,null,""Innovation, Science and Economic Development Canada (ISED)""";
420167,344911,Evidence for Democracy,Evidence pour la democratie,2018-01-17,420167,Member of Parliament,null,House of Commons;
420171,344911,Evidence for Democracy,Evidence pour la democratie,2018-01-24,420171,Senior Policy Advisor,null,Environment and Climate Change Canada (ECCC);
420172,344911,Evidence for Democracy,Evidence pour la democratie,2018-01-19,420172,Policy Advisor,null,Finance Canada (FIN);
420182,344911,Evidence for Democracy,Evidence pour la democratie,2018-01-30,420182,Member of Parliament,null,House of Commons;
"420184,344911,Evidence for Democracy,Evidence pour la democratie,2018-01-19,420184,Director of Policy,null,""Innovation, Science and Economic Development Canada (ISED)""";
420185,344911,Evidence for Democracy,Evidence pour la democratie,2018-02-15,420185,Member of Parliament,null,House of Commons;
427864,344911,Evidence for Democracy,Evidence pour la democratie,2018-06-07,427864,MP,null,House of Commons;
458801,344911,Evidence for Democracy,Evidence pour la democratie,2019-07-23,458801,Senior Policy Analyst on Climate Change,null,Environment and Climate Change Canada (ECCC);
458809,344911,Evidence for Democracy,Evidence pour la democratie,2019-07-25,458809,Issue Coordinator,null,House of Commons;
"458811,344911,Evidence for Democracy,Evidence pour la democratie,2019-08-13,458811,Senior Policy Advisor,null,""Innovation, Science and Economic Development Canada (ISED)""";
410431,360892,Ocean Group Inc.,Le Groupe OcǸan Inc.,2017-10-17,410431,Director of Policy,null,Global Affairs Canada (GAC);
410431,360892,Ocean Group Inc.,Le Groupe OcǸan Inc.,2017-10-17,410431,Director of Policy,null,Global Affairs Canada (GAC),410431,Policy Advisor,null,Global Affairs Canada (GAC);
412625,360900,Nsolv Corporation,,2017-10-26,412625,Chief of Staff,null,Environment and Climate Change Canada (ECCC);
"412625,360900,Nsolv Corporation,,2017-10-26,412625,Chief of Staff,null,Environment and Climate Change Canada (ECCC),412625,""Senior Policy Advisor, Climate"",null,Environment and Climate Change Canada (ECCC)";
"412633,360900,Nsolv Corporation,,2017-10-26,412633,""Senior Policy Advisor, Oil & Gas"",null,Natural Resources Canada (NRCan)";
"412635,360900,Nsolv Corporation,,2017-10-26,412635,Senior Policy Advisor,null,""Innovation, Science and Economic Development Canada (ISED)""";
427598,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-01,427598,Parliamentary Secretary to the Minister of Natural Resources,null,House of Commons;
427598,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-01,427598,Parliamentary Secretary to the Minister of Natural Resources,null,House of Commons,427598,Senior Policy Adviser to the Minister of Natural Resources,null,Natural Resources Canada (NRCan);
427598,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-01,427598,Parliamentary Secretary to the Minister of Natural Resources,null,House of Commons,427598,Senior Policy Adviser to the Minister of Natural Resources,null,Natural Resources Canada (NRCan),427598,Member of Parliament,null,House of Commons;
427598,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-01,427598,Parliamentary Secretary to the Minister of Natural Resources,null,House of Commons,427598,Senior Policy Adviser to the Minister of Natural Resources,null,Natural Resources Canada (NRCan),427598,Member of Parliament,null,House of Commons,427598,Member of Parliament,null,House of Commons;
"427600,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-02,427600,""Director, Canadian Wildlife Service"",null,Environment and Climate Change Canada (ECCC)";
"427600,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-02,427600,""Director, Canadian Wildlife Service"",null,Environment and Climate Change Canada (ECCC),427600,Senator,null,Senate of Canada";
"427600,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-02,427600,""Director, Canadian Wildlife Service"",null,Environment and Climate Change Canada (ECCC),427600,Senator,null,Senate of Canada,427600,Parliamentary Secretary to the Minister of Environment,null,House of Commons";
"427600,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2018-05-02,427600,""Director, Canadian Wildlife Service"",null,Environment and Climate Change Canada (ECCC),427600,Senator,null,Senate of Canada,427600,Parliamentary Secretary to the Minister of Environment,null,House of Commons,427600,""Assistant Deputy Minister, Canadian Wildlife Service"",null,Environment and Climate Change Canada (ECCC)";
453034,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-07,453034,Parliamentary Secretary to the Minister of International Trade Diversification,null,House of Commons;
453034,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-07,453034,Parliamentary Secretary to the Minister of International Trade Diversification,null,House of Commons,453034,Assistant Deputy Minister,null,Fisheries and Oceans Canada (DFO);
453034,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-07,453034,Parliamentary Secretary to the Minister of International Trade Diversification,null,House of Commons,453034,Assistant Deputy Minister,null,Fisheries and Oceans Canada (DFO),453034,Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC);
453034,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-07,453034,Parliamentary Secretary to the Minister of International Trade Diversification,null,House of Commons,453034,Assistant Deputy Minister,null,Fisheries and Oceans Canada (DFO),453034,Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),453034,Member of Parliament,null,House of Commons;
453034,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-07,453034,Parliamentary Secretary to the Minister of International Trade Diversification,null,House of Commons,453034,Assistant Deputy Minister,null,Fisheries and Oceans Canada (DFO),453034,Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),453034,Member of Parliament,null,House of Commons,453034,Member of Parliament,null,House of Commons;
453035,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-08,453035,Director Protected Areas Strategy,null,Environment and Climate Change Canada (ECCC);
"453035,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2019-05-08,453035,Director Protected Areas Strategy,null,Environment and Climate Change Canada (ECCC),453035,""Director, Priority Places"",null,Environment and Climate Change Canada (ECCC)";
468585,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-20,468585,Senior Policy Advisor,null,Fisheries and Oceans Canada (DFO);
468585,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-20,468585,Senior Policy Advisor,null,Fisheries and Oceans Canada (DFO),468585,Policy Advisor,null,Fisheries and Oceans Canada (DFO);
468585,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-20,468585,Senior Policy Advisor,null,Fisheries and Oceans Canada (DFO),468585,Policy Advisor,null,Fisheries and Oceans Canada (DFO),468585,BC Regional Desk,null,Prime Minister's Office (PMO);
468585,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-20,468585,Senior Policy Advisor,null,Fisheries and Oceans Canada (DFO),468585,Policy Advisor,null,Fisheries and Oceans Canada (DFO),468585,BC Regional Desk,null,Prime Minister's Office (PMO),468585,Senior Special Assistant,null,Global Affairs Canada (GAC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC),468590,Director General Policy Development and Coordination Branch,null,Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) ;
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC),468590,Director General Policy Development and Coordination Branch,null,Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) ,468590,Director of Policy,null,Global Affairs Canada (GAC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC),468590,Director General Policy Development and Coordination Branch,null,Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) ,468590,Director of Policy,null,Global Affairs Canada (GAC),468590,Director General,null,Global Affairs Canada (GAC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC),468590,Director General Policy Development and Coordination Branch,null,Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) ,468590,Director of Policy,null,Global Affairs Canada (GAC),468590,Director General,null,Global Affairs Canada (GAC),468590,Director,null,Global Affairs Canada (GAC);
468590,325466,Canadian Association of Forest Owners,Association Canadienne de PropriǸtaires Forestiers,2020-02-21,468590,Senior Policy Advisor,null,Natural Resources Canada (NRCan),468590,Associate Assistant Deputy Minister,null,Environment and Climate Change Canada (ECCC),468590,Director General Strategic Priorities Directorate,null,Environment and Climate Change Canada (ECCC),468590,Director Priority Places and Sectors,null,Environment and Climate Change Canada (ECCC),468590,Director General Policy Development and Coordination Branch,null,Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) ,468590,Director of Policy,null,Global Affairs Canada (GAC),468590,Director General,null,Global Affairs Canada (GAC),468590,Director,null,Global Affairs Canada (GAC),468590,Special Assistant,null,Global Affairs Canada (GAC);
418589,360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-01-12,418589,Regional Policy Advisor,null,Natural Resources Canada (NRCan);
418589,360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-01-12,418589,Regional Policy Advisor,null,Natural Resources Canada (NRCan),418589,Regional Policy Advisor,null,Natural Resources Canada (NRCan);
418589,360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-01-12,418589,Regional Policy Advisor,null,Natural Resources Canada (NRCan),418589,Regional Policy Advisor,null,Natural Resources Canada (NRCan),418589,Chief of Staff,null,Natural Resources Canada (NRCan);
427216,360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-05-14,427216,Regional Policy Advisor to Minister,null,Natural Resources Canada (NRCan);
427217,360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-05-15,427217,Senior Policy Analyst to Minister,null,Environment and Climate Change Canada (ECCC);
410726,360921,The Optical Society (OSA),The Optical Society (OSA),2017-10-19,410726,Director of Policy,null,Natural Resources Canada (NRCan);
410726,360921,The Optical Society (OSA),The Optical Society (OSA),2017-10-19,410726,Director of Policy,null,Natural Resources Canada (NRCan),410726,Regional Policy Advisor,null,Natural Resources Canada (NRCan);
413240,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-23,413240,Senator,null,Senate of Canada;
413243,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-23,413243,Member of Parliament,null,House of Commons;
413244,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-12,413244,Member of Parliament,null,House of Commons;
413250,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-24,413250,Member of Parliament,null,House of Commons;
413259,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-24,413259,Senator,null,Senate of Canada;
413267,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-24,413267,Member of Parliament,null,House of Commons;
413268,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-23,413268,House Leader,null,House of Commons;
413268,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2017-10-23,413268,House Leader,null,House of Commons,413268,Member of Parliament,null,House of Commons;
420570,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-23,420570,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons;
420572,360933,Citizens' Climate Lobby Canada,Lobby Climatique des Citoyens,2018-02-24,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons,420572,Member of Parliament,null,House of Commons;
